商品名称,评论内容,评论地点,评论用户名,评论用户ID,发表日期,点赞数
羽砂黑 12GB+256GB,"包装很好没有磕碰，价格公道。
感谢京东",辽宁,爱***桂,20732151858,2024-04-25 10:49:42,0
羽砂黑 12GB+256GB,非常好用，心仪好久，今天终于到货了,北京,j***c,20732050031,2024-04-25 10:24:06,0
羽砂黑 12+256GB,"华为王者归来!MateX5真的绝绝子!
我买的这款是「羽砂黑」配色，这一代MateX5 对比上一代的Mate X3 基础上进行了改变，升级了满血归来的麒麟芯片，摄像头模组从寰宇舷窗变成了寰宇星门，真的太炫酷咧!结合轻薄的机身，这折叠屏，爱了爱了!通信音质：很清晰，信号超给力，遥遥领先!",广东,j***x,20732008254,2024-04-25 10:13:59,38
羽砂黑 12+256GB,华为系列天花板手机外观非常漂亮，充电速度也很快，是我目前见到了最牛的折叠屏，他折叠的时候并且还没有那种裂痕之类的不美观现象，这款手机可以称得上是比其他品牌的折叠屏都要好很多续航也很19就是说充一次电能用好久好久比苹果手机内容很多外观的话就是很好，手摸着质感应该是说得上很好，哪一位到底meet 6:00更好一点支持华为遥遥领先支持国货物流非常快第一天买的第二天就赶快派送了，快递小哥也很配合，我的工作确实就是非常好非常好，天的话也很好，朋友同事看了都说我这个手机很有性价比觉得要入手，华为新款发微信说你真的上档次，高端大气上档次性价比高，这就是华为的特点，国货之光M为P屏幕像素非常高看起来不费眼睛屏幕影像跟3D差不多音效很好，有曼哈顿的感觉拍照清晰能够拍照5公里以外的景象，我感觉都能拍月亮像的嫦娥了，外观的话也没有太大的体积，主要是华为生产的芯片比较好，华为芯片遥遥领先支持国货，嘎嘎地宝子们 努力冲，不要犹豫美好事物面前犹豫败北！永远相信国货支持国货，因为我们是中国人中国人用中国自己的手机就是华为手机这款手机总体感觉非常不错，非常支持喜欢的朋友，不要犹豫勇敢冲感谢京东京东感谢商家，感谢快递呢,河南,u***3,20731945970,2024-04-25 09:57:46,16
羽砂黑 12GB+256GB,宝贝收到，物流很快，描述相符，比较满意，好评，推荐实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦价格非常的美丽，东西还是不错的，会继续回购！全五分！奈斯奈斯～跟我在实体店买的一模一样！还是一样的好用，开心东西质量还可以，快递速度也很给力特别特别棒，货比三家才买的，店主人很好，回答问题很有耐心，也很详细，有需要还会再来的跟描述的是一样的，很显高档，物美价廉，要买的朋友可以下单噢！正品，棒棒哒，价格很优惠，总而言之挺好的，还会再买性价比很高，很实惠，使用起来感觉很好，非常完美.^◡^.店家发货非常快，服务态度很好，应该是正品，一次很愉快的购物很好，物流很快，东西很给力，性价比很高！包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买😍感谢🙏快递很快，质量棒极了，建议购买非常值得信赖的品牌，质量有保障，价格还亲民，相当满意这个颜色很喜欢，摸起来质感不错，百搭～包装也很大气，用来送人的话也是不错的选择💛看起来还不错，包装的很仔细，价格也非常公道，还会继续买买买！✌是正品很好用，价格便宜了很多，性价比超高，真的特别划算，包装也很高端大气上档次，值得购,辽宁,肥***儿,20731902933,2024-04-25 09:46:36,0
羽砂黑 12GB+256GB,发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评材质很好，质量也不错，到货也很快东西比我想象中的还要完美，十分给力，值得入手物美价廉，物流给力，值得回购宝贝收到了，很惊喜，质量非常好，很满意的一次购物。我会继续回购的，店家值得信赖外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！简直太好用了，只能用完美来形容！强烈推荐！包装非常结实，东西保护得很好，值得好评细节非常完美，整体来说真的很不错。性价比很高，下次还会继续光顾！包装好，物流快，价格实惠，比超市便宜多了质量挺好，物流也很快，赞！很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心东西质量还可以，快递速度也很给力跟实体店没有区别，还便宜，喜欢！已经收到啦，很不错，还有赠品，性价比太高啦，爱了爱了东西很喜欢，质量也很好的，这个价格能买到是真的很划算价格非常的美丽，东西还是不错的，会继续回购！全五分！奈斯奈斯～包装很好，颜值不错，质量也没有问题外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一,辽宁,大***2,20731897355,2024-04-25 09:45:12,0
幻影紫 12GB+256GB,京东仓库发货，正品保障，京东值得信赖,江西,C***z,20731241537,2024-04-24 23:46:33,0
幻影紫 12GB+256GB,华为手机，遥遥领先，折叠屏幕加强自研强劲处理器，无敌的存在。比水果手机好用多了，支持华为，支持国产。,江苏,j***u,20731187829,2024-04-24 23:19:15,0
羽砂白 12+256GB,商品很好，颜值很高啊啊,广东,u***a,20731089668,2024-04-24 22:43:48,0
羽砂黑 12GB+512GB,非常满意，价格很合适，手机非常的漂亮,河北,烧***-,20730941303,2024-04-24 21:59:37,0
羽砂白 12+256GB,很好很好,广东,j***z,20730770426,2024-04-24 21:13:40,0
青山黛 12GB+256GB,非常不错，遥遥领先，折叠屏确实用着好，京东发货非常快，产品质量很好，华为质感很好，很流畅，信号非常好，以后还会购买的,黑龙江,东***祖,20729684653,2024-04-24 16:17:59,2
羽纱黑 12GB+256GB,"非常好的手机，不错。
以旧换新：好，遥遥领先
外形外观：好，遥遥领先
屏幕音效：好，遥遥领先
拍照效果：好，遥遥领先
运行速度：好，遥遥领先
待机时间：好，遥遥领先
其他特色：好得很，遥遥领先",江苏,j***0,20729555454,2024-04-24 15:41:49,0
羽砂白 12+256GB,非常好用不错，手感好,广东,熙***贝,20728915577,2024-04-24 12:42:05,0
幻影紫 16GB+1TB典藏版 官方标配,此用户未填写评价内容,广东,j***z,20728633882,2024-04-24 11:28:17,1
羽砂金 12GB+512GB,苹果转来的，安稳过度，可以接受部分差异。总体满意,江苏,n***e,20728519497,2024-04-24 11:00:52,0
羽砂黑 12GB+512GB,"外形外观：霸气，心心念很久的手机，啊！
运行速度：一直用华为，觉得质量真的挺好的，之前旧手机用了四年了除了电池别的真的还是好用的。
待机时间：电池容量挺大，但是限于屏幕大，所以一天吧，
其他特色：其实估计也就看视频会打开屏幕，平时用足够了",北京,遥***海,20728019462,2024-04-24 08:45:19,0
羽砂黑 12GB+256GB全网通,非常好，全新未拆封的的机器！,河南,南***哥,20727415931,2024-04-23 23:01:59,0
羽纱黑 12GB+256GB,手机颜值很高，这个颜色很好看，遥遥领先体验好，系统流畅，希望早点升级鸿蒙next，京东购物体验也是一如既往的好，必须点个赞,江苏,晨***曦,20727380666,2024-04-23 22:51:05,0
羽砂黑 12+256GB,手机不错，比想象中的好，手感也很不错，性价比高，物流很快，妥妥好评，值得购买，华为遥遥领先，很好很好，店家解释不错,安徽,j***8,20727129049,2024-04-23 21:37:08,15
青山黛 12GB+512GB,真不错值得购买...........,辽宁,3***码,20726856650,2024-04-23 20:28:20,0
羽砂黑 12GB+256GB,华为折叠叉五是折叠屏手机里头最好的，为包装大气稳重，奢华有内涵，手机样子很漂亮，运行流畅，屏幕很大，重量也还可以可以，喜欢的小伙伴可以入手,北京,j***q,20726121228,2024-04-23 17:11:13,6
羽砂黑 12G+256G,发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评发货很快，包装的很好，价格也特别实惠，还有这么多功效也是不错了，值得购买,广西,j***5,20726079942,2024-04-23 16:59:47,0
羽砂黑 12GB+512GB,京东快递次日达，很给力！由华为mate40pro换成了华为&times;5，新机很漂亮，折叠屏最大亮点，简单试机很丝滑，体验很好。,河北,j***v,20725958900,2024-04-23 16:28:12,6
羽砂黑 12G+256G,"会回购，用了5年华为，今天终于换了😂
新机手感很好，一如既往的丝滑，像素外观各方面都很满意",陕西,t***Z,20725579125,2024-04-23 14:46:00,1
羽砂黑 16G+1T典藏版 白条12期免息0首付,挺好的,河北,唐***脑,20725199783,2024-04-23 12:55:45,2
羽砂黑 16GB+512GB 典藏版 全网通,这款手机非常棒，拍出来的照片的效果一级棒，手机也非常哇安美,北京,j***b,20724637842,2024-04-23 10:31:53,0
羽砂白 12GB+256GB,从x2典藏版换到x5 一如既往的支持华为  越来越轻薄 手感很好 颜值也很高 折叠痕迹不明显 简直是折叠屏天花板,江苏,R***2,20724332686,2024-04-23 09:11:03,5
青山黛 16GB+512GB 典藏版,东西还行，帮别人买的，感觉质量还行！希望继续保持,四川,j***3,20723424361,2024-04-22 21:46:53,0
羽砂黑 12+256GB,看围观还不错，手感也好。,江苏,j***r,20723357047,2024-04-22 21:30:06,0
羽砂黑 16GB+1TB 典藏版,"这款手机真是让我叹为观止。首先，是它的外观和设计。Mate X5 的折叠屏设计令人惊叹，这种创新不仅使其在外观上脱颖而出，而且还为用户提供了更大的屏幕空间，让我可以在使用时尽情享受多媒体内容。

其次，该手机的性能也非常强大。搭载的处理器速度快，我可以流畅地运行多个应用程序，甚至是最需求高的游戏也能轻松应对。不仅如此，Mate X5 的拍照功能也令人印象深刻。它配备了出色的摄像头系统，可以拍摄清晰、生动的照片和视频，即使在低光环境下也能表现出色。

不过，它的电池续航能力有待提高，虽然一次充电可以支持我大半天的使用，但待机休眠时长差强我意，但是配备了快速充电功能，让我可以在短时间内快速补充电量，没有出门前手机电量低的困扰。

总的来说，我对 Mate X5 整体表现勉强满意。它外观时尚，性能强大，而且功能丰富，较符合我对一款顶尖手机的认知。",湖南,k***2,20723282227,2024-04-22 21:10:07,0
羽砂黑 12GB+256GB全网通,物流很快，宝贝很好，店家人nice！好评！,江苏,掌***4,20722516752,2024-04-22 17:50:43,0
羽砂黑 12GB+512GB,支持国产，遥遥领先，非常棒！,江苏,Y***儿,20722064544,2024-04-22 15:53:35,0
羽砂黑 12GB+256GB全网通,遥遥领先咯！第一次用华为！很震惊！商家态度也很好！不错！！这个商品的质量非常可靠！经过使用测试，它表现出色，没有出现任何问题。卖家的服务态度也很好，给予了及时的售后支持。,安徽,那***-,20721248653,2024-04-22 12:06:53,1
羽砂黑 16GB+512GB 典藏版 全网通,拿到手就两个字，高级！！！！,河北,佩***7,20721073932,2024-04-22 11:23:20,0
羽砂黑 12GB+512GB,"用了几天过来评价，打开包装就感觉这款手机档次很高，第一感觉就是帅，非常好看，做工精美，屏幕分
辨率高，亮屏的时候看不到中间有折横，屏幕合起来贴
合也很很好，作为顶尖折叠屏手机，从外观，重量，屏幕的质感方便都能看到遥遥领先。",山东,我***灿,20720322217,2024-04-22 07:45:40,3
青山黛 12GB+512GB 全网通,跟我在实体店买的一模一样！还是一样的好用，开心,山西,S***6,20719885784,2024-04-21 23:10:52,0
青山黛 16GB+512GB 典藏版,此用户未填写评价内容,江西,j***t,20718850708,2024-04-21 18:21:17,0
羽砂黑 12GB+256GB,京东自营买的东西都很满意，放心，物流快，送货****很好，头天买，转天就到了，在京东买省心，方便，快捷，放心，正品保证！,天津,澳***澳,20718445616,2024-04-21 16:36:53,0
青山黛 16GB+512GB 典藏版,真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！,北京,U***n,20718189718,2024-04-21 15:27:23,0
羽砂黑 12GB+512GB,货收到后就拆开用了，特地用了一段时间来评价，暂时没有什么问题，官网买的不会差！大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！,山东,布***峰,20717940575,2024-04-21 14:17:50,4
羽砂黑 16GB+1TB 典藏版,因為本大佬很懒不想每個產品都寫好評所以特地寫下這個模板，以前不知道評論可以張積分，現在才知道好部的重要性，妥妥的每條都來評論下，賺積分，下次還能抵現金用。評論80個字以上，可以得到50個積分，我無論買什麼東西都會把這個段話複製粘下凑夠字數。這是第N次在網上買東西了，棒捧棒，東西便宜而且質量好 物美價廉，買的放心，用的開心，感覺都買上瘾了，買買買，根本停不下來東西品種多而且又特别全，划算方便，而且實惠，包装很好，而且没有任何損壞，會一一直支來持下去的，服務還可以一超级好用，好評，下次再來,广东,8***k,20717424020,2024-04-21 11:52:26,1
青山黛 16GB+512GB 典藏版,不错，不愧是电子茅台，已经是第二次买华为的手机了，这一次出来5G手机我就想买了，只不过之前一直没有货抢不到，遥遥领先。,湖北,j***k,20717200594,2024-04-21 10:58:45,0
青山黛 16GB+512GB 典藏版,隔空感应翻页不行,上海,i***3,20717195827,2024-04-21 10:57:18,0
羽砂黑 16GB+512GB 典藏版 全网通,非常好用的手机，这么贵的价格，不好用能行吗？还让评价，真的是不用啊，评价有啥用，还能返回来三头五百的吗？不送手机壳，还得自己配，小气,北京,蒙***洛,20717174253,2024-04-21 10:52:36,0
